word1,word2,is_hypernym
distorted_shape,brevoortia_tyrannis,0
metabolic_alkalosis,andreas_vesalius,0
nosegay,longan,0
assurbanipal,musculospiral_nerve,0
conditioned_avoidance_response,hutment,0
otherness,battle-axe,0
death_duty,vesuvianite,0
grower,propanoic_acid,0
hemstitching,oil_palm,0
red_spider,david_o._selznick,0
witness_box,hungriness,0
bedroom_set,boletus_pallidus,0
bricklaying,middle_school,0
helleborus,rhizophora_mangle,0
au_pair_girl,genus_eleusine,0
phon,pure_gold,0
russian_monetary_unit,very_low_frequency,0
ovarian_vein,clethra,0
erianthus_ravennae,percussor,0
atomic_theory,pleochroism,0
niobrara,physalis_pubescens,0
warmer,genus_polybotrya,0
roman_print,arithmancy,0
defense_contractor,family_embiotocidae,0
sen,lav,0
field_bindweed,diurnal_variation,0
muscular_structure,nephew,0
primary_syphilis,score_paper,0
leukoencephalitis,bassoonist,0
walrus_moustache,ringworm_shrub,0
genus_verbena,autumn_sneezeweed,0
flexure,horner's_syndrome,0
momma,bowling_shoe,0
propoxyphene_hydrochloride,ecological_terrorism,0
book_of_ezra,winter_savory,0
moaner,hound's-tongue,0
cebus,ramrod,0
genus_molva,timolol,0
pembroke,water-colour,0
plasmapheresis,disillusion,0
feticide,short-horned_grasshopper,0
st._barbara's_herb,mosaic,0
wood_ant,coagulum,0
burrfish,portsmouth,0
genus_chilopsis,musculus_biceps_brachii,0
department_of_state,checkers,0
mental_process,bastard_ridley,0
character_set,european_white_birch,0
mite,penman,0
genus_certhia,annamite,0
prepositional_object,analysand,0
genus_botrychium,capitol_reef_national_park,0
eiffel_tower,lucilia,0
diodon_hystrix,co-option,0
paganini,ahriman,0
fusanus_acuminatus,covariance,0
genus_majorana,boogie,0
fomite,outrigger_canoe,0
common_hops,concave_polygon,0
hotchpotch,4to,0
pinecone,rat_typhus,0
readying,long_moss,0
mahratti,n-type_semiconductor,0
genus_mastodon,lapsing,0
judicial_proceeding,byzant,0
eye_opener,past_perfect_tense,0
24/7,ethanoic_acid,0
mallee_fowl,vanessa,0
magistrature,president_john_quincy_adams,0
west_berlin,dab,0
profundity,lactuca_sativa_capitata,0
refractory_pot,subcompact,0
lyndon_baines_johnson,kingdom_come,0
animal-worship,stephen_decatur,0
word_finder,entering,0
babbling,garcia_lorca,0
house_of_worship,geomancer,0
logical_thinking,astronomical_telescope,0
viola,dithered_colour,0
woadwaxen,roman_legion,0
capital_of_the_united_kingdom,george_sand,0
unilateralism,standardization,0
bermudian,fibrinase,0
shotgun,pa.,0
poppycock,notonecta,0
hubbard_squash,banning-order,0
joker,genus_cistus,0
butt_welding,teaching_fellow,0
dog_collar,binary_digit,0
psa,cyclodestructive_surgery,0
stomate,garullus_garullus,0
vitus_bering,fbi,0
family_balaenicipitidae,party_of_democratic_kampuchea,0
communications_technology,gres-gris,0
bugologist,canoeist,0
british_west_africa,numen,0
quadrate,edward_vi,0
bipolar_disorder,pascha,0
rugelach,polypodiales,0
blood_vessel,sir_james_matthew_barrie,0
parallel,wotan,0
bull_shark,everest,0
half_hatchet,anion,0
xtc,feedback_circuit,0
overshoe,pappataci_fever,0
kiwi,spread_head,0
genus_allosaurus,filibusterer,0
amylase,newfoundland,0
honduran_capital,john_anthony_ciardi,0
dicamptodontidae,security_consultant,0
lashkar-e-jhangvi,complication,0
vacuum_pump,piece_of_cloth,0
holy_saturday,pimento_butter,0
louis_agassiz,mardi_gras,0
military_blockade,white_cedar,0
spanish-american_war,twopence,0
hard_water,thurifer,0
piranga_flava_hepatica,mugho_pine,0
coral_root,column_inch,0
spar_buoy,kiosk,0
clapperboard,decadency,0
edmund_kean,langbeinite,0
closed_fracture,sheepshead,0
hitman,practice_teacher,0
bowfin,order_coleoptera,0
accipitriformes,public_utility,0
cleavers,oedipus_rex,0
dowel,bharat,0
quarterback,belmont_park,0
limenitis_archippus,australian_arowana,0
catarrhal_fever,larvicide,0
grand_larceny,scartella_cristata,0
soybean,tovarisch,0
priesthood,table_talk,0
headache_powder,cholera,0
perfective,manufacturing_plant,0
fall,common_snowberry,0
beta_globulin,ledger_entry,0
courtyard,cobalt_60,0
william_rufus,trolley_line,0
thumbtack,mikolaj_kopernik,0
off-line_equipment,overpopulation,0
biosynthesis,multichannel_recorder,0
balarama,chemistry_lab,0
cestida,elliptic_leaf,0
seventh_chord,southern_porgy,0
alben_barkley,corrugation,0
essentiality,sundanese,0
glow_tube,caesalpinia_pulcherrima,0
boann,moth_plant,0
gallant_fox,genus_xylopia,0
gdansk,loasa_family,0
salk_vaccine,sunken_garden,0
minister_of_finance,bean_weevil,0
overpayment,genus_loligo,0
spassky,digitiser,0
scleropages_leichardti,podocarp,0
cornmeal,mailing_list,0
vinifera,genus_isurus,0
bush_pea,kymograph,0
genus_galictis,virginia_waterleaf,0
taichichuan,ceratosaurus,0
pyroxene,drepanis,0
ralph_barton_perry,crew_neckline,0
real_estate_agent,atomic_number_91,0
cave_bat,mycelia_sterilia,0
thunbergia_alata,hodometer,0
hedera,mustard_family,0
gelt,thirst_for_knowledge,0
transport,desmodium,0
arizona_cypress,disaster_area,0
ethelred_ii,panorpidae,0
asclepias_meadii,chin_wagging,0
clinopodium,anorgasmia,0
cenogenesis,hurt,0
kitchen_stove,shiver,0
benedict_de_spinoza,sports_section,0
third-rater,foreign_terrorist_organization,0
stoneface,inachis_io,0
gran_casa,william_faulkner,0
vespidae,turgot,0
natural_gas,ecclesiastical_mode,0
rocky_mountain_sheep,dialectical_materialism,0
full_point,bolo_knife,0
wedding_guest,pineal_eye,0
pistachio_nut,ft,0
root_climber,manchester,0
foxtail_millet,costal_cartilage,0
spinning,risibility,0
lexicologist,depreciation_rate,0
gabor,mental_strain,0
downtick,emmy_noether,0
mexican_husk_tomato,big_bucks,0
usacil,blackbody_radiation,0
salt_pork,family_arecaceae,0
johann_ludwig_uhland,reverse_osmosis,0
atomic_number_113,musculus_teres_minor,0
sebaceous_cyst,vulgar_latin,0
pied-billed_grebe,anthonomus_grandis,0
english_ryegrass,psychiatrist,0
dacrydium,parsi,0
lavatera,duplicator,0
outwork,bigwig,0
anhimidae,hercules'-clubs,0
moussorgsky,clockwork,0
finalization,kia_quen,0
white-throated_sparrow,bracket,0
richard_adolph_zsigmondy,iraki,0
balkan_mountains,civil_censorship,0
gravida_iii,keratosis,0
impeachment,mugging,0
casuistry,spite,0
christmas_rose,third_cranial_nerve,0
exclamation_point,felt-tip_pen,0
salisbury,genus_dactylopius,0
djakarta,jean_baptiste_camille_corot,0
anser_anser,high_relief,0
dubbing,os_capitatum,0
tote,good_nature,0
fertilized_egg,brass_monkey,0
thread_maker,ceterach_officinarum,0
battle_of_valmy,quadruple_time,0
portal_system,mountain_rimu,0
handkerchief,neutron,0
ophthalmoplegia,slam_dance,0
petrarca,downshift,0
archeobacteria,featherweight,0
capital_of_argentina,cyma_recta,0
plane,blood_lily,0
chateura_pelagica,masonite,0
popularism,tayalic,0
morning_room,telegnosis,0
youth_culture,capital_of_austria,0
gaea,antiseptic,0
castling,tiger_shark,0
kimberley,building_supply_house,0
corncrake,disconcertion,0
deaf-mutism,singleton,0
gas_maser,harpia,0
american_samoa,scouring_pad,0
cochlearius,sidewinder,0
yoghurt,socialite,0
corypha_utan,aram_kachaturian,0
genus_sideritis,overstuffed_chair,0
george_dibdin_pitt,asio,0
age_norm,batter_bread,0
sheet_iron,inosculation,0
zanthoxylum_fraxineum,second_cranial_nerve,0
paul_bunyan,virginian_witch_hazel,0
maturity_date,ghatti_gum,0
john_hanning_speke,horse_radish,0
lincolnshire,rhubarb_pie,0
piedmont_type_of_glacier,trichobezoar,0
classical_scholar,chemical_equilibrium,0
ketoacidosis-resistant_diabetes,colloquium,0
jewish_rye,cologne_water,0
merovingian,myxedema,0
frozen_foods,orientalist,0
milometer,countrywoman,0
bar_sinister,os_lunatum,0
turkish_boxwood,high-speed_steel,0
soap_tree,oligo,0
he,natation,0
mounter,lenience,0
diesinker,trotskyism,0
salt_ii,home_court,0
thermotherapy,laparoscopy,0
matcher,ironwork,0
word_sense,piscidia_piscipula,0
puffin,mafioso,0
genus_ayapana,inmarriage,0
airpost,hamelin,0
scarlet_oak,maidenhood,0
genus_quercus,giant_stock_bean,0
class_asteroidea,great_falls,0
maya_lin,avicenniaceae,0
bernhardt,family_myrmeleontidae,0
mynah,calculus_of_variations,0
capital_of_moldova,tortricid_moth,0
torch_race,teodor_josef_konrad_korzeniowski,0
matzoh_meal,topsoil,0
rite,invisibility,0
iz_al-din_al-qassam_battalions,chinaberry_tree,0
carbamate,churchyard,0
omission,family_argonautidae,0
shim,candlestick,0
echinoderm_family,paralysis_agitans,0
good-king-henry,luminal,0
animal_trainer,doze,0
alopecurus_pratensis,terry_towel,0
second_estate,dura_mater,0
nubia,sitwell,0
inborn_error_of_metabolism,cytoarchitectonics,0
tampico,romaine_lettuce,0
shepherdess,third_party,0
us_fish_and_wildlife_service,patty_shell,0
u._s._army_special_forces,easter,0
groundnut_oil,euclid's_fifth_axiom,0
cryptogamia,salesroom,0
clay_pigeon,heartleaf_manzanita,0
stictopelia,vladimir_nabokov,0
bida,procyon_lotor,0
chionochloa_conspicua,featheriness,0
underlip,phyllorhynchus,0
cottar,tenderizer,0
iron_duke,benzoyl_peroxide,0
low_sunday,john_fitzgerald_kennedy,0
chiococca_alba,psephology,0
straight_line,fourth_ventricle,0
microcode,malabar_kino,0
painted-leaf_begonia,stool_test,0
sanhedrin,outrageousness,0
trichloride,television_transmitter,0
hoagie,edible,0
megrim,clip-clop,0
full_treatment,hall_of_residence,0
pug_nose,psychosis,0
water_caltrop,family_business,0
luminance_unit,dasypus,0
richard_rodgers,takahe,0
spiraea,work,0
class_actinozoa,oven_stuffer_roaster,0
surgeon_general,laager,0
numskull,tussilago_farfara,0
fleur-de-lys,trunk_road,0
electrical_contact,silver-bell_tree,0
rochambeau,pediculus_corporis,0
stonehenge,genus_coregonus,0
firkin,gong,0
panderer,deregulation,0
stagecraft,iconoclasm,0
generousness,gay-lussac,0
demythologisation,extinction_angle,0
r,pun,0
razzle-dazzle,a_horizon,0
genus_merops,autocoid,0
wall,rite,0
oxyopia,apothegm,0
sarcasm,shadberry,0
finland,genus_chloranthus,0
caravanning,wheel_lock,0
red_wine,alaska_native,0
ethnography,flatcar,0
retrenchment,turret,0
islamic_jihad,pursuer,0
mt._ararat,dexamethasone_intensol,0
family_tenthredinidae,coordination_compound,0
paul_johannes_tillich,magnetic_storage_medium,0
acaracide,maidism,0
dogshit,japanese_chess,0
tameness,caterpillar_tread,0
republic_of_zambia,maia,0
reduction_gear,colorado_river,0
moustache,moral_philosophy,0
tilia,floozie,0
allen_stewart_konigsberg,sofa,0
chickenshit,12-tone_system,0
knee_pants,expressive_aphasia,0
tights,grappling_hook,0
charnel,jr,0
junkyard,flavin,0
ho,electrical_device,0
precious_metal,onychium,0
cimicifuga_americana,lemuroidea,0
albizia_julibrissin,courtliness,0
roe_deer,intermediate_wheatgrass,0
cazique,rajanya,0
snake_fern,eupatorium_maculatum,0
primary_winding,chaplet,0
shrub,manchester_terrier,0
kobe,gwydion,0
graviton,nitta_tree,0
habenaria_hookeri,commercial_loan,0
possum_oak,microeconomist,0
leading_lady,childbed,0
hydrocarbon,bletilla,0
polar_star,moderate,0
milky_way_system,allegro_con_spirito,0
rabbit_burrow,a_cappella_singing,0
talus,nitella,0
postcard,hotelman,0
casque,lake_duck,0
lecturing,slop_basin,0
butcherbird,hexagrammos_decagrammus,0
callas,broom_palm,0
salon,branchial_cleft,0
isabella,indolebutyric_acid,0
misdirection,pius_ix,0
dichromacy,zilch,0
sleeping_tablet,polling_station,0
beecher,villoma,0
field_line,climbing_nightshade,0
chloramphenicol,boccie_ball,0
squabbler,chlorophyll,0
tulostomaceae,awning,0
third_dimension,physiological_psychology,0
gun_muzzle,atharva-veda,0
jutland,abradant,0
clippety-clop,platycerium_andinum,0
cotoneaster_dammeri,seismography,0
crystal_detector,rhine_wine,0
cotyledon,scarlet_bugler,0
l._m._montgomery,coyness,0
atomic_number_34,naboom,0
serving,genus_polybotrya,0
statutory_law,exhibitor,0
bison,geneticism,0
capital_of_austria,hip_tile,0
home_run,surinam,0
gaming,thermopsis,0
creosote_bush,aerosol_container,0
nervus_glossopharyngeus,pterocarpus_santalinus,0
horace_greeley,kiwi_fruit,0
military_training,castigation,0
sir_joseph_banks,weil's_disease,0
ginkgo_biloba,prickly_custard_apple,0
stockpiling,suborder_eurylaimi,0
konrad_lorenz,etiolation,0
nonspecific_urethritis,niccolo_paganini,0
rock_kangaroo,general_relativity,0
cyamopsis_psoraloides,heuristic_rule,0
simmer,telephone_box,0
shag_rug,security_measure,0
pylon,baryta,0
hairline,genus_turreae,0
master_sergeant,curvilinear_correlation,0
leonberg,megaloblastic_anaemia,0
cardium_edule,tonic_key,0
hybridisation,transverse_process,0
barents_sea,cobitidae,0
indian_rat_snake,matrix_addition,0
glenoid_fossa,travel_bargain,0
copper_nose,point_duty,0
beauty,phytology,0
cardinal_virtue,wheeler,0
enantiomorph,alkyne,0
leycesteria,law-breaking,0
chinchilla_laniger,knave,0
mammee,rake,0
bloch,french_bean,0
larix_occidentalis,yellow-bellied_sapsucker,0
scandinavian_peninsula,genus_crambe,0
patrisib,genus_meryta,0
cam_stroke,sandril,0
urge_incontinence,ctc,0
perambulator,luggage,0
rooming_house,spiritualist,0
verve,immunologist,0
pituitary,family_taeniidae,0
clothes_tree,stupe,0
arminianism,stereoscope,0
nuclear_fuel,petunia_axillaris,0
chloroxylon,acoustic,0
parapet,strangler,0
dressing_down,covariation,0
heedlessness,debtor,0
genetic_profiling,canine,0
muntiacus,juror,0
phytochemist,genus_glaucomys,0
elias_howe,outreach,0
sewing-machine_stitch,attar,0
houseroom,little_rock,0
coral-wood,atomic_number_15,0
hottentot,atmospheric_condition,0
archaebacteria,selene_vomer,0
hollo,baptismal_name,0
sextette,shooting_iron,0
uncomfortableness,mayapple,0
magical_power,levis,0
compiling,cabbala,0
owl,moulin,0
acrocomia_vinifera,refresher_course,0
black_vernacular_english,kwa,0
turnstone,side_street,0
lingua,heads-up,0
hydnocarpus_oil,mawkishness,0
mortar,cone,0
common_moonseed,class_monocotyledones,0
butterfield,carboxymethyl_cellulose,0
cornel,genus_foeniculum,0
siouan,anorectic,0
metaplastic_anaemia,emeritus,0
tribromoethanol,sarda_sarda,0
cheerio,ayrshire,0
concealment,solvay,0
altogether,independent,0
conventionality,dorylinae,0
phototropism,olearia_haastii,0
sedge_family,luteinizing_hormone,0
jennet,row_of_bricks,0
ho_chi_minh,familiarization,0
swertia,church_bench,0
canola,pocahontas,0
common_touch,exaeretodon,0
tonegawa_susumu,family_lampyridae,0
blind_staggers,veteran_soldier,0
limnobium,fin_keel,0
margaret_thatcher,mercaptopurine,0
goggle_box,potation,0
slanguage,vitamin_a1,0
placenta,comedian,0
capital_expenditure,jack-by-the-hedge,0
thammuz,setaria,0
mail_boat,narcosis,0
electrical_healing,melvin_calvin,0
suborder_lemuroidea,parabolic_geometry,0
pyxidanthera,imide,0
immensity,genus_salmo,0
libritabs,virginia_mcmath,0
wencher,venous_blood,0
bitterwood,road_show,0
jorge_mario_pedro_vargas_llosa,atlantic,0
day_nursery,holocaust,0
genus_mobula,clutter,0
cistothorus_platensis,limulidae,0
pennisetum,patrisib,0
apotheosis,zwieback,0
richard_august_carl_emil_erlenmeyer,tsine,0
jan_van_eyck,parking_meter,0
riemann,andersen,0
anton_grigorevich_rubinstein,friendly_relationship,0
family_psilophytaceae,sild,0
practice_of_medicine,occupation_licence,0
genus_oligoporus,family_helotiaceae,0
hara-kiri,adp_system,0
drug_cartel,silk_hat,0
barthelme,betatron,0
peplus,asexual_reproduction,0
frank_stella,meriones,0
dubbing,socage,0
bitmap,lobefin,0
rhus_glabra,whereabouts,0
western_red-backed_salamander,impassivity,0
dictyopterous_insect,gentlewoman,0
piranga_flava_hepatica,lederhosen,0
shove-ha'penny,anapsida,0
piano_action,vanguards_of_conquest,0
unseen,sermoniser,0
azadirachta_indica,neutralism,0
vapidness,turning_away,0
food_shop,praying_mantid,0
x-ray_therapy,prying,0
bits_per_second,physicalism,0
czerny,loudspeaker,0
demander,infix_notation,0
femoris,arc_cosine,0
marabou_stork,polymerization,0
genus_crataegus,statute_title,0
church_of_ireland,simple_leaf,0
indian_senna,bufo_viridis,0
rattle-top,branch,0
folk_singer,walt_whitman_bridge,0
jap,decentralization,0
hessonite,gross_margin,0
flash_flood,rheology,0
career,whitehead,0
methylphenidate,periwig,0
splutter,vena_mesenterica,0
peripatetic,evening_lychnis,0
tantaliser,genus_carya,0
alcohol_abuse,ipomoea_nil,0
gumma,mercury_thermometer,0
new_world_porcupine,sedum_telephium,0
finding_of_fact,behmenism,0
mistletoe_cactus,genus_hazardia,0
differential_diagnosis,lidocaine,0
toy_box,spark_chamber,0
bahasa_indonesia,marut,0
halocarbon,west_berliner,0
genus_myxocephalus,punch_bowl,0
dipteran,port_sudan,0
cheddar_pink,thioguanine,0
packaged_goods,hock-joint,0
tartar,genus_ensete,0
lumbosacral_plexus,cellular_telephone,0
hyphenation,veal_roast,0
english_muffin,propellent,0
polyhidrosis,kilometer,0
redberry,platystemon,0
lacrimal_duct,electronic_dictionary,0
mottle,carolina,0
oculomotor,chenopodiaceae,0
native_fuchsia,genus_orchestia,0
neighbor,genyonemus,0
grazing_land,knuckle_joint,0
aquatic_plant,deportee,0
pilot_chart,rogue_elephant,0
football_helmet,gestalt_principle_of_organization,0
basement,deadness,0
schoolteacher,chapter,0
prince_klemens_wenzel_nepomuk_lothar_von_metternich,luo,0
ascospore,sphenoid_bone,0
oncovin,ultrasuede,0
girl_wonder,flowchart,0
halfbeak,feast_of_tabernacles,0
glucagon,siltstone,0
chert,gospel_according_to_john,0
spotted_sandpiper,ganger,0
autogiro,corn_muffin,0
family_comatulidae,alfred_alistair_cooke,0
lamisil,ration,0
popularity,forward_pass,0
self-improvement,japanese_oak,0
suborner,peak_season,0
gallimaufry,excursionist,0
moneran,maggot,0
peter_abelard,tyrannus_vociferans,0
reform_judaism,bitter_principle,0
detribalization,rubia_cordifolia,0
kelantan,rhyncostylis,0
megillah,automatic_firearm,0
land_office,channelization,0
class_monocotyledonae,alcedinidae,0
scaphopoda,heathland,0
combtooth_blenny,security_system,0
vulgarisation,sidetrack,0
family_sialidae,anisette_de_bordeaux,0
wester,stopwatch,0
yachtswoman,advertizing,0
rubicon,task_force,0
party_to_the_action,emerald_creeper,0
vicugna_vicugna,cultivated_carrot,0
decimalisation,historic_period,0
carolina_buckthorn,descensus,0
placeman,iww,0
mozambique_monetary_unit,steeplechase,0
war_widow,trimming_capacitor,0
diastrophism,pterygoid_plexus,0
fusillade,drumhead,0
dolichotis_patagonum,viverrine,0
genus_sardina,bidet,0
munjuk,pseudechis,0
ambiguity,tailed_frog,0
mad-dog_weed,herman,0
research,loadstone,0
mouse_hare,lucidity,0
pteridologist,cordaitales,0
diatribe,checkerbloom,0
semitrailer,moneymaker,0
nympho,karma,0
country_and_western,word-worship,0
east_midland,skittle_alley,0
jerusalem_artichoke,benthic_division,0
dandle_board,mountain_cranberry,0
takeaway,personal_care,0
bemidji,cytokinin,0
motorisation,genus_cacicus,0
johannesburg,ketose,0
worcester,escape_hatch,0
chargeman,mym,0
moneron,grand_slam,0
photoemission,william_dawes,0
crevalle_jack,family_streptomycetaceae,0
racerunner,alpha_geminorum,0
iop,penetrator,0
growth_hormone-releasing_factor,degree_program,0
luxation,dove,0
mandevilla_laxa,eusebius,0
vinegar_joe_stilwell,morrigan,0
spelling,drumbeat,0
basal_placentation,scalar_product,0
flying_dutchman,frijoles_refritos,0
alamo,the_absurd,0
genus_dermatobia,open-face_sandwich,0
carotin,accompanying_vein,0
purkinje_fiber,poe,0
privet,haphazardness,0
micropogonias,law_of_conservation_of_energy,0
traveller's_joy,belly_whop,0
epitaxy,science_fiction,0
saute,gabble,0
fritillaria_liliaceae,spastic_abasia,0
time_signature,sharpener,0
family_tachyglossidae,whippersnapper,0
kiley,genus_leonotis,0
polymastigote,alkalizer,0
closed_curve,soporific,0
seminole,anabiosis,0
idle_pulley,pity,0
catholicon,salzburg,0
genus_acrobates,finger_scan,0
